frame,tracker,timestamp,predict_us,associate_us,update_us,create_delete_us,total_us,num_tracks,num_detections
1,object,7608.535789986,2.349999704165384,6.9329998950706795,2.6309999157092534,117.05500037351158,128.9689998884569,1,1
2,object,7608.565037057,124.65500003600027,371.27099949429976,148.27900031377794,19.94400008697994,664.1489999310579,1,1
3,object,7608.588161633,63.48300030367682,179.1909999155905,46.940000174799934,3.9199994716909714,293.53399986575823,1,1
4,object,7608.612403877,70.54499928926816,187.30700048763538,47.341999561467674,4.8460005928063765,310.0399999311776,1,1
5,object,7608.6397547,62.864000028639566,215.13100000447594,48.79600055573974,4.990999514120631,331.78200010297587,1,1
6,object,7608.666621904,83.42599994648481,274.6050004134304,66.89400015602587,6.675999429717194,431.60099994565826,1,1
7,object,7608.694347593,58.84199981665006,170.48599966074107,47.326000640168786,4.65199991595,281.3060000335099,1,1
8,object,7608.720594308,57.57600047218148,140.26799999555806,31.42199966532644,3.6139999792794697,232.88000011234544,1,1
9,object,7608.745075265,46.23099994205404,116.04700011957902,26.277999495505355,2.8210006348672323,191.37700019200565,1,1
10,object,7608.770525382,103.31699922971893,216.23000066028908,31.27999934804393,3.5660004868987016,354.39299972495064,1,1
11,object,7608.795040934,41.52000019530533,124.05100005707936,26.815999262908008,2.9480006560334004,195.3350001713261,1,1
12,object,7608.822291399,60.31300017639296,203.65999989735428,57.94199933006894,4.685000021709129,326.5999994255253,1,1
13,object,7608.846520951,72.29400034702849,138.9720000588568,27.6809996648808,3.6450001061894,242.59200017695548,1,1
14,object,7608.871649472,54.768999689258635,203.89099972817348,31.916000807541423,5.010999302612618,295.58699952758616,1,1
15,object,7608.896665959,32.97400053270394,115.11100001371233,25.470999389654025,3.0250002964749,176.5810002325452,1,1
16,object,7608.921260598,54.36999981611734,174.2249996823375,33.04700021544704,6.03199987381231,267.6739995877142,1,1
17,object,7608.946827694,49.03800072497688,134.96599967766088,37.11299996211892,3.256000127294101,224.37300049205078,1,1
18,object,7608.972757184,58.82499954168452,312.14800037560053,32.23699968657456,4.122000063944142,407.33199966780376,1,1
19,object,7608.997066566,103.33499994885642,190.95500010735122,58.816000091610476,5.289999535307288,358.3959996831254,1,1
20,object,7609.02152286,69.59999973332742,224.0170006189146,72.64499981829431,7.198000275820959,373.4600004463573,1,1
21,object,7609.046031574,48.969000090437476,127.91599965567002,28.962999749637675,3.579000804165844,209.42700029991101,1,1
22,object,7609.070207289,102.65600030834321,199.84200025646714,26.31799998198403,3.0049995984882116,331.8210001452826,1,1
23,object,7609.096355129,85.70899990445469,159.6690008227597,29.3099992632051,3.244000254198909,277.9320002446184,1,1
24,object,7609.120100135,42.01699994155206,117.54299976018956,25.00500067981193,3.0949995561968535,187.6599999377504,1,1
25,object,7609.145099308,46.068999836279545,119.7400006276439,25.876000108837616,3.020999429281801,194.70600000204286,1,1
26,object,7609.171848307,78.74600032664603,171.14999991463264,34.2759994964581,3.8759999370086007,288.04799967474537,1,1
27,object,7609.195938115,56.41499956254847,178.40300006355392,27.441000383987557,3.6250003176974133,265.88400032778736,1,1
28,object,7609.221883983,84.03699939663056,261.626000792603,67.58599920431152,6.131000191089697,419.3799995846348,1,1
29,object,7609.251293441,80.20499990379903,221.4559999629273,59.73800034553278,5.603000317933038,367.00200053019216,1,1
30,object,7609.274625608,45.3669999842532,160.48199995566392,42.13800002617063,4.993000402464531,252.98000036855228,1,1
31,object,7609.300706293,62.44500036700629,260.9409993965528,52.83700011204928,5.531000169867184,381.75400004547555,1,1
32,object,7609.325453473,44.269999307289254,115.33700035215588,26.41199989739107,3.056999958062079,189.07599951489829,1,1
33,object,7609.350483772,39.40700025850674,123.42599984549452,82.8100000944687,11.077999261033256,256.7209994595032,1,1
34,object,7609.377805678,35.21999951772159,152.2980001027463,104.84100039320765,12.36099978996208,304.7199998036376,1,1
35,object,7609.402387438,93.80099982081447,182.2929998525069,51.1030002599,5.441000212158542,332.6380001453799,1,1
36,object,7609.428066958,56.06800004898105,130.4159995925147,51.30000045028282,8.82199947227491,246.6059995640535,1,1
37,object,7609.452440684,31.90400002495153,105.36599984334316,26.337999770476017,2.5260005713789724,166.13400021014968,1,1
38,object,7609.477215323,47.017000724736135,302.3269991899724,93.9090004976606,5.3880003179074265,448.6410007302766,1,1
39,object,7609.505183589,121.53300031059189,232.90699937206227,52.786000196647365,4.901000465906691,412.1270003452082,1,1
40,object,7609.528868168,43.6609998359927,212.83200021571247,37.757999962195754,4.095999429409858,298.3469994433108,1,1
41,object,7609.555738483,109.17700001300545,304.52600003627595,67.08999990223674,6.754999958502594,487.54799991002074,1,1
42,object,7609.581079299,49.063000005844515,188.03800048772246,27.26499951677397,3.0840001272736117,267.45000013761455,1,1
43,object,7609.605809661,36.201999137119856,150.96400056791026,36.72999991977122,4.585999704431742,228.48199932923308,1,1
44,object,7609.634331269,34.49300038482761,117.96200033131754,28.673000088019762,2.8869999368907884,184.0150007410557,1,1
45,object,7609.658712697,76.02300047437893,175.37899930175627,31.107000722840894,3.2909993024077266,285.7999998013838,1,1
46,object,7609.683230233,144.12899963645032,301.5299998878618,29.828999686287716,4.718000127468258,480.20599933806807,1,1
47,object,7609.708275254,35.754999771597795,107.68999982246896,25.32700000301702,2.6470006559975445,171.41900025308132,1,1
48,object,7609.732359145,41.57799958193209,115.6999996965169,26.478000108909328,3.0830005925963633,186.83899997995468,1,1
49,object,7609.759879583,74.63200017809868,196.48899979074486,50.116999773308635,5.49000014871126,326.72799989086343,1,1
50,object,7609.785063879,108.87900043599075,226.53700034425128,40.80799953953829,4.387999979371671,380.612000299152,1,1
51,object,7609.810445218,78.2450006227009,208.24599960178602,37.88699996221112,4.002999958174769,328.3810001448728,1,1
52,object,7609.835777223,43.14400030125398,142.4669999323669,30.235999474825803,3.9779997678124346,219.8249994762591,1,1
53,object,7609.859615676,37.39199928531889,122.58300012035761,30.79799989791354,2.9960001484141685,193.7689994520042,1,1
54,object,7609.887869758,91.86599982058397,310.7430002273759,47.80299968842883,7.863999599067029,458.2759993354557,1,1
55,object,7609.909909173,45.11499992077006,264.3529996930738,41.154999962600414,5.629000042972621,356.2519996194169,1,1
56,object,7609.934575234,45.61000059766229,223.50899962475523,28.170999939902686,4.9840000428957865,302.274000205216,1,1
57,object,7609.960405029,128.14000001526438,199.47599957959028,47.87400030181743,4.6410004870267585,380.13100038369885,1,1
58,object,7609.983904727,41.05800053366693,164.3799996600137,25.344999812659808,2.9150005502742715,233.69800055661472,1,1
59,object,7610.006946408,35.95399994082982,117.35200041584903,26.73899962246651,2.793000021483749,182.8380000006291,1,1
60,object,7610.034227028,131.5260005867458,257.57699950190727,99.94599986384856,6.176000169944018,495.22500012244564,1,1
61,object,7610.058397212,58.98400013393257,130.21199993090704,32.403999284724705,3.979000211984385,225.5789995615487,1,1
62,object,7610.083715225,37.58999991987366,129.68000010005198,25.981999897339847,2.9460006771842018,196.1980005944497,1,1
63,object,7610.1073864,48.13499981537461,128.1790000575711,28.948000363016035,3.42800012731459,208.69000036327634,1,1
64,object,7610.130130429,115.32699954841519,240.1570000074571,31.03400013060309,4.455000635061879,390.97300032153726,1,1
65,object,7610.154267729,70.38400053716032,183.451999873796,29.569999242085032,3.8210000639082864,287.22699971694965,1,1
66,object,7610.180411278,123.3080001838971,225.90800017496804,35.06399934849469,4.420000550453551,388.7000002578134,1,1
67,object,7610.203063947,36.01399930630578,123.09800058574183,25.691999326227233,2.811000740621239,187.61499995889608,1,1
68,object,7610.2283832,55.90599994320655,186.28599991643569,37.86900015256833,3.6559995351126418,283.7169995473232,1,1
69,object,7610.251537189,115.11100001371233,225.39299970958382,28.44200025720056,3.4599997889017686,372.4059997693985,1,1
70,object,7610.274517365,43.199999709031545,123.57700052234577,26.316000003134832,3.0069995773374103,196.09999981184956,1,1
71,object,7610.301724465,40.21200038550887,133.0029999735416,27.34099962253822,3.3659998734947294,203.9219998550834,1,1
72,object,7610.324433302,112.25900016142987,362.95999962021597,54.35999992187135,4.487000296649057,534.0660000001662,1,1
73,object,7610.348775125,40.61999970872421,112.03200028830906,24.59199913573684,2.8910008040838875,180.134999936854,1,1
74,object,7610.372945545,38.454999412351754,144.37300069403136,26.47099972818978,4.045999958179891,213.3449997927528,1,1
75,object,7610.396109617,119.41899992962135,250.54200068552746,46.73199964599917,5.21200036018854,421.9050006213365,1,1
76,object,7610.420645857,74.47200005117338,216.1940001315088,59.59000009170268,17.3700000232202,367.62600029760506,1,1
77,object,7610.447139503,155.7950008646003,346.17499932210194,58.06399985885946,6.052000571798999,566.0860006173607,1,1
78,object,7610.470334598,230.68800055625616,180.65099993691547,34.5110001944704,3.7869995139772072,449.63700020161923,1,1
79,object,7610.495104335,58.677000197349116,189.77599938807543,47.87499983649468,5.101000169815961,301.4289995917352,1,1
80,object,7610.518758712,37.04899972944986,117.53400031011552,25.610000193410087,3.1099998523131944,183.30300008528866,1,1
81,object,7610.543285771,62.244999753602315,204.76900044741342,59.14599933021236,9.127000339503866,335.28699987073196,1,1
82,object,7610.569144641,106.80299965315498,305.85100012103794,78.13800039002672,7.474000085494481,498.2660002497141,1,1
83,object,7610.592570338,46.02799981512362,149.74400073697325,44.14899922267068,4.800000169780105,244.72099994454766,1,1
84,object,7610.617767459,116.7010004792246,270.8489992073737,57.82300013379427,7.145999916247092,452.51899973663967,1,1
85,object,7610.64177532,52.427999435167294,168.66199985088315,62.12700009200489,6.9329998950706795,290.149999273126,1,1
86,object,7610.664411674,44.067000089853536,128.6509996134555,26.986000193574,4.814000021724496,204.51799991860753,1,1
