frame,tracker,timestamp,predict_us,associate_us,update_us,create_delete_us,total_us,num_tracks,num_detections
1,object,7365.31872059,3.7999998312443495,8.719999641471077,4.143000296608079,200.48500027769478,217.1480000470183,1,1
2,object,7365.347484994,142.40899963624543,197.52899970626459,38.09000008914154,5.816999873786699,383.84499930543825,1,1
3,object,7365.370844689,49.33000036544399,162.19999997701962,34.91600000415929,3.1800000215298496,249.62600036815275,1,1
4,object,7365.395242817,53.145000492804684,130.05399978283094,29.82299974974012,2.7070000214735046,215.72900004684925,1,1
5,object,7365.422288566,44.15700004756218,126.27100022655213,28.514999939943664,3.1429999580723234,202.0860001721303,1,1
6,object,7365.449071151,44.71300053410232,121.22399948566454,28.283000574447215,2.494000000297092,196.71400059451116,1,1
7,object,7365.47686332,50.04899958294118,185.99900067783892,54.21299920271849,4.383000486996025,294.6439999504946,1,1
8,object,7365.503154537,35.164999644621275,176.0830000421265,65.33000032504788,6.032999408489559,282.6109994202852,1,1
9,object,7365.527920663,52.951999350625556,187.48000002233312,34.98700061754789,4.2430001485627145,279.6620001390693,1,1
10,object,7365.553052353,61.13400013418868,156.0340006108163,29.38999932666775,3.058000402234029,249.61600047390675,1,1
11,object,7365.577740251,32.99599939055042,108.73300016100984,27.025999770557974,2.3150005290517583,171.06999985117,1,1
12,object,7365.604242456,70.51499960653018,199.6990004045074,33.458999496360775,4.037000508105848,307.7100000155042,1,1
13,object,7365.629053423,58.48299952049274,165.7820002947119,51.54100017534802,4.043999979330692,279.84999996988336,1,1
14,object,7365.654225769,40.06200015282957,129.0339996558032,30.535000405507162,3.6519995774142444,203.28299979155418,1,1
15,object,7365.679398682,63.60699990182184,159.00699963822262,36.6770000255201,3.664000360004138,262.9549999255687,1,1
16,object,7365.70384415,56.97000051441137,139.87099919177126,32.13800027879188,2.9109996830811724,231.88999966805568,1,1
17,object,7365.729385928,34.71099989837967,107.04900068958523,27.07799922063714,2.6590005290927365,171.49700033769477,1,1
18,object,7365.755477692,62.81300011323765,259.51800034818007,51.89399962546304,4.4210000851308,378.64600017201155,1,1
19,object,7365.779743913,99.92299965233542,413.1220002818736,116.48800045804819,10.860999282158446,640.3939996744157,1,1
20,object,7365.803726404,32.04999939043773,103.77800026617479,27.561999559111428,2.6770003387355246,166.06699955445947,1,1
21,object,7365.828764401,62.92000034591183,158.25799982849276,43.42900047049625,3.116999323538039,267.7239999684389,1,1
22,object,7365.852706804,40.7839997933479,138.7089996569557,43.404000280133914,5.038000381318852,227.93500011175638,1,1
23,object,7365.878623586,40.35300025861943,114.34499992901692,30.52400006708922,3.8460002542706206,189.0680005089962,1,1
24,object,7365.902586104,42.132000089623034,114.11099967517657,32.748000194260385,2.564000169513747,191.55500012857374,1,1
25,object,7365.927764353,50.60299918113742,185.01300019124756,42.85200066078687,3.223000021534972,281.6910000547068,1,1
26,object,7365.954626568,87.41100009501679,261.0609999464941,124.38100020517595,9.043999853020068,481.89700009970693,1,1
27,object,7365.978661275,96.29899977880996,228.1560000483296,52.75599960441468,3.621000359999016,380.83199979155324,1,1
28,object,7366.003891721,46.32399941328913,159.668999913265,33.63900032127276,3.1520003176410682,242.78399996546796,1,1
29,object,7366.033383118,48.412000069220085,131.36699999449775,33.39200065965997,4.672999239119235,217.84399996249704,1,1
30,object,7366.057664598,31.474000024900306,138.1880001645186,32.948999432846904,2.7550004233489744,205.36600004561478,1,1
31,object,7366.083196852,43.03400055505335,118.94899944309145,26.679000256990548,2.8000004022032954,191.46200065733865,1,1
32,object,7366.108119695,53.96899996412685,266.7240005393978,58.89899966859957,4.329000148572959,383.9210003206972,1,1
33,object,7366.133206158,44.4330007667304,173.25099997833604,48.18899924430298,4.571000317810103,270.4440003071795,1,1
34,object,7366.161373955,87.4799998200615,222.70299996307585,34.192000384791754,3.815999662037939,348.19099982996704,1,1
35,object,7366.185021839,107.05600016081007,185.8690002336516,32.30099991924362,3.930999810108915,329.1570001238142,1,1
36,object,7366.210534173,39.042999560479075,132.73700005811406,29.677999918931164,2.6830002752831206,204.14099981280742,1,1
37,object,7366.235741495,95.8479995460948,297.8910006277147,89.12199973565293,8.594999599154107,491.4559995086165,1,1
38,object,7366.25994066,49.090999709733296,290.1999996538507,51.4110006406554,3.8779999158577994,394.5799999200972,1,1
39,object,7366.287685107,48.849000449990854,126.66299971897388,28.213999939907808,3.015999936906155,206.7420000457787,1,1
