frame,tracker,timestamp,predict_us,associate_us,update_us,create_delete_us,total_us,num_tracks,num_detections
143,object,22291.835249317,50.292001105844975,180.80600057146512,45.10800135903992,3.6279998312238604,279.8340028675739,1,1
144,object,22291.859590328,41.09899964532815,146.99000166729093,39.849997847341,3.8760008465033025,231.81500000646338,1,1
145,object,22291.883263845,64.26899926736951,172.65499991481192,30.223000067053363,4.213001375319436,271.36000062455423,1,1
146,object,22291.906636744,37.896999856457114,107.31600195867941,24.17299765511416,2.4900000425986946,171.87599951284938,1,1
147,object,22291.934743351,43.85899956105277,145.04600039799698,32.447998819407076,4.0480008465237916,225.4009996249806,1,1
148,object,22291.957864509,160.63499788288027,236.77700301050209,40.77099947608076,4.674999217968434,442.85799958743155,1,1
149,object,22291.982610481,52.9669996467419,158.32099961698987,29.779999749734998,2.9619986889883876,244.02999770245515,1,1
150,object,22292.0077394,45.346001570578665,278.40699840453453,103.12499944120646,7.828999514458701,434.70699893077835,1,1
151,object,22292.031541625,56.97799861081876,188.3730001281947,132.40299813332967,6.5210006141569465,384.27499748650007,1,1
152,object,22292.058188711,38.88300125254318,109.70700168400072,25.02999996067956,2.659999154275283,176.28000205149874,1,1
153,object,22292.085455415,49.60099977324717,118.97399963345379,34.03200025786646,8.050999895203859,210.65799955977127,1,1
154,object,22292.114199499,46.23700078809634,140.24000120116398,29.13999924203381,3.1609997677151114,218.77800099900924,1,1
155,object,22292.139566983,43.91599941300228,126.49099880945869,24.77200177963823,3.086999640800059,198.26599964289926,1,1
156,object,22292.164649781,46.633002057205886,136.56599912792444,45.78699736157432,8.388000424019992,237.37399897072464,1,1
157,object,22292.190591165,43.51000097813085,118.4009997814428,27.57699985522777,2.692999260034412,192.18099987483583,1,1
158,object,22292.218241967,147.84100130782463,318.4929992130492,68.96900231367908,7.694998203078285,542.9980010376312,1,1
159,object,22292.241452298,149.8300007369835,367.96600033994764,88.90000026440248,11.995998647762462,618.6919999890961,1,1
160,object,22292.268364101,150.79799777595326,438.6809996503871,91.76400271826424,9.976000001188368,691.219000145793,1,1
161,object,22292.292893874,98.61899889074266,323.5379990655929,41.29000080865808,9.018000127980486,472.4649988929741,1,1
162,object,22292.318905509,163.81399836973287,399.50900099938735,129.80699830222875,16.347003111150116,709.4770007824991,1,1
163,object,22292.346072599,34.497999877203256,127.34299889416434,29.883001843700185,3.3619980968069285,195.0859987118747,1,1
164,object,22292.370541992,44.280997826717794,146.60400120192207,40.3199992433656,4.822999471798539,236.027997743804,1,1
165,object,22292.3958525,42.3359997512307,113.37499745422974,28.663002012763172,2.8510003176052123,187.22499953582883,1,1
166,object,22292.420144148,46.053999540163204,152.39400090649724,38.67199848173186,3.634999302448705,240.754998230841,1,1
167,object,22292.446146153,42.689000110840425,105.9360001818277,25.44599919929169,2.7850001060869545,176.85599959804676,1,1
168,object,22292.470769465,44.030002754880115,118.6239969683811,25.303001166321337,3.021999873453751,190.9790007630363,1,1
169,object,22292.494845972,42.30500053381547,131.44399781594984,30.77400106121786,3.4570002753753215,207.9799996863585,1,1
170,object,22292.519775486,45.34100298769772,125.76299923239276,26.80200122995302,3.121996996924281,201.02800044696778,1,1
171,object,22292.543501857,41.128001612378284,109.6539999707602,23.133001377573237,2.810997102642432,176.72600006335415,1,1
172,object,22292.567718677,40.31699791084975,110.73700079577975,24.344000848941505,2.9529983294196427,178.35099788499065,1,1
173,object,22292.594978152,134.6060016658157,458.89099783380516,62.36700210138224,5.087000317871571,660.9510019188747,1,1
174,object,22292.618393617,48.03000047104433,125.26499995146878,29.463000828400254,3.254001057939604,206.01200230885297,1,1
175,object,22292.64325341,50.2540024172049,140.53099948796444,30.053000955376774,3.588000254239887,224.426003114786,1,1
176,object,22292.667289006,49.114001740235835,119.75199959124438,25.434997951379046,3.402001311769709,197.70300059462897,1,1
177,object,22292.690559689,66.38500053668395,182.4610008043237,50.272999942535535,5.154000973561779,304.27300225710496,1,1
178,object,22292.716372436,44.69800114748068,127.80299948644824,28.74200072255917,3.1950003176461905,204.43800167413428,1,1
179,object,22292.739994509,69.017998612253,174.70800230512396,65.29799793497659,9.971001418307424,318.99500027066097,1,1
180,object,22292.763591891,37.12400211952627,125.7049989362713,44.55000089365058,5.980000423733145,213.35900237318128,1,1
181,object,22292.789343138,43.11500015319325,166.22900147922337,45.3590000688564,4.121997335460037,258.82499903673306,1,1
182,object,22292.813116124,130.4869983869139,175.83600129000843,30.863997380947694,3.9430015021935105,341.12999856006354,1,1
183,object,22292.837471206,58.04700049338862,174.0340012474917,48.27999873668887,4.798999725608155,285.16000020317733,1,1
184,object,22292.862515245,35.396999010117725,126.49500058614649,27.171001420356333,4.200999683234841,193.2640006998554,1,1
185,object,22292.886385609,44.63100049179047,115.85999891394749,25.721001293277368,3.216999175492674,189.428999874508,1,1
186,object,22292.910291958,30.371000320883468,108.15000132424757,25.543999072397128,2.3760003386996686,166.44100105622783,1,1
187,object,22292.935168343,97.49699893291108,219.1500025219284,53.80299990065396,6.098998710513115,376.54900006600656,1,1
188,object,22292.95881164,43.503998313099146,119.82900105067529,35.39300087140873,3.134999133180827,201.860999368364,1,1
189,object,22292.984458649,34.218999644508585,117.50900011975318,36.837998777627945,4.0810009522829205,192.64699949417263,1,1
190,object,22293.01197436,127.7150004170835,226.8859971081838,44.25100269145332,6.008998752804473,404.8609989695251,1,1
191,object,22293.03618111,130.36800010013394,242.5499988021329,34.90100061753765,4.941997758578509,412.760997278383,1,1
192,object,22293.061372041,76.97399996686727,191.85899873264134,39.54200292355381,4.503999662119895,312.8790012851823,1,1
193,object,22293.086169429,115.44000153662637,393.47699930658564,69.95999865466729,7.922000804683194,586.7990003025625,1,1
194,object,22293.108627965,51.29199780640192,176.84500198811293,31.668998417444527,3.9280021155718714,263.73400032753125,1,1
195,object,22293.134532006,58.87500083190389,212.0889985235408,49.07500260742381,4.780999006470665,324.82000096933916,1,1
196,object,22293.158287241,79.39300121506676,255.59899950167164,72.34199802041985,9.549999958835542,416.8839986959938,1,1
197,object,22293.184183046,85.40099952369928,309.7180015174672,45.2069980383385,4.21699951402843,444.5429985935334,1,1
198,object,22293.208771938,117.30099868145771,193.51500304765068,32.31299706385471,4.145000275457278,347.2739990684204,1,1
199,object,22293.23209409,52.52200207905844,136.621998535702,29.352999263210222,5.074001819593832,223.5710016975645,1,1
200,object,22293.25905203,56.51099854731001,278.7320008792449,40.47699985676445,5.292000423651189,381.0119997069705,1,1
201,object,22293.283239369,57.2989993088413,347.9900005913805,45.78700099955313,5.163998139323667,456.2399990390986,1,1
202,object,22293.307842967,50.56100053479895,211.4449998771306,45.61800233204849,6.094996933825314,313.71899967780337,1,1
203,object,22293.331944861,39.7850017179735,131.06500045978464,25.276000087615103,3.0859991966281086,199.21200146200135,1,1
204,object,22293.355692773,74.87000038963743,149.9540012446232,25.886998628266156,3.1800009310245514,253.89100119355135,1,1
205,object,22293.382594114,97.52900223247707,221.2350009358488,44.3579992861487,5.747999239247292,368.87000169372186,1,1
206,object,22293.406116691,41.350998799316585,116.29500295384787,28.188998840050772,2.9330003599170595,188.7680009531323,1,1
207,object,22293.430607818,49.32299998472445,118.34899851237424,24.603999918326735,3.059998562093824,195.33599697751924,1,1
208,object,22293.454741101,44.22100028023124,129.20500012114644,37.63299901038408,4.7339999582618475,215.7929993700236,1,1
209,object,22293.47863752,113.08000102872029,260.1550004328601,40.05899972980842,7.5499992817640305,420.84400047315285,1,1
210,object,22293.502069082,46.912002289900556,149.2019982833881,31.110001145862043,4.305999027565122,231.5300007467158,1,1
211,object,22293.528906577,34.564000088721514,139.00100020691752,28.194997867103666,3.2190000638365746,204.97899822657928,1,1
212,object,22293.55236703,45.278000470716506,117.00100003508851,25.62200097599998,4.409001121530309,192.3100026033353,1,1
213,object,22293.598699748,43.94200004753657,1.9950020941905677,1.0219991963822395,5.373000021791086,52.33200135990046,1,0
214,object,22293.643709417,46.91600042860955,1.981999957934022,0.9729992598295212,5.937999958405271,55.808999604778364,1,0
215,object,22293.688695299,43.747000745497644,2.192999090766534,0.9370014595333487,5.208999937167391,52.08600123296492,1,0
216,object,22293.69615861,54.03199975262396,132.60099876788445,32.91100074420683,3.835000825347379,223.37900009006262,1,1
217,object,22293.721161099,33.92699727555737,107.31899965321645,24.656001187395304,2.429998858133331,168.33199697430246,1,1
218,object,22293.74544794,127.13699834421277,317.8910010319669,49.36500045005232,6.154998118290678,500.54799794452265,1,1
219,object,22293.769586786,44.306001655058935,114.45899872342125,25.48600241425447,2.954999217763543,187.2060020104982,1,1
220,object,22293.797894052,45.048000174574554,156.44399900338612,40.954000724013895,5.271998816169798,247.71799871814437,1,1
221,object,22293.822043538,72.70100104506128,150.8290006313473,28.077000024495646,3.4139993658754975,255.02100106677972,1,1
222,object,22293.847810231,84.19100049650297,181.34199854102917,30.801002139924094,3.244000254198909,299.57800143165514,1,1
223,object,22293.871872573,39.64200004702434,160.85199968074448,26.54100171639584,5.219997547101229,232.2549989912659,1,1
