frame,tracker,timestamp,predict_us,associate_us,update_us,create_delete_us,deduplicate_us,total_us,num_tracks,num_detections
41,object,22657.949306283,78.37099838070571,225.3320017189253,109.37399929389358,6.592999852728099,0.872001692187041,420.54200093843974,1,1
42,object,22657.975119404,41.20700032217428,131.7710011790041,54.52099867397919,3.522000042721629,0.39600126910954714,231.41700148698874,1,1
43,object,22657.998218098,45.00399882090278,114.73899940028787,36.51299994089641,2.6980014808941633,0.32800016924738884,199.2819998122286,1,1
44,object,22658.022346498,63.206000049831346,185.8159994299058,76.75400047446601,5.014997441321611,0.7060007192194462,331.4969981147442,1,1
45,object,22658.046717439,77.02500079176389,254.2549991630949,104.08399975858629,6.450001819757745,1.0789990483317524,442.8930005815346,1,1
46,object,22658.072767526,89.89900015876628,265.92600261210464,104.9940001394134,6.693997420370579,0.8740025805309415,468.38700291118585,1,1
47,object,22658.0994264,81.84499893104658,226.26500140177086,93.33599882666022,6.446000043069944,1.1470001481939107,409.0389993507415,1,1
48,object,22658.127273862,60.83200059947558,125.80200200318359,31.41699926345609,2.344997483305633,0.30200317269191146,220.6980025221128,1,1
49,object,22658.154144332,71.89200186985545,179.90700143855065,36.698998883366585,4.002999048680067,0.462001480627805,292.96300272108056,1,1
50,object,22658.180708798,75.77299766126089,259.89899950218387,106.71400013961829,6.824000593042001,0.829000782687217,450.03899867879227,1,1
51,object,22658.207154018,85.95599865657277,240.02200007089414,101.52899994864129,7.052000000840053,0.8620008884463459,435.4209995653946,1,1
52,object,22658.234850615,89.27499948185869,289.0739997383207,100.02899944083765,6.885999027872458,0.8410024747718126,486.1050001636613,1,1
53,object,22658.260029596,53.63400123314932,115.16499944264069,34.493998100515455,2.736000169534236,0.3070017555728555,206.33600070141256,1,1
54,object,22658.285280512,36.82300302898511,101.19199941982515,31.578998459735885,2.929999027401209,0.3310015017632395,172.8550014377106,1,1
55,object,22658.31297561,83.39800115209073,187.81900143949315,72.56399840116501,4.66900019091554,0.6939990271348506,349.1440002107993,1,1
56,object,22658.340147454,83.68099952349439,240.2950012765359,114.89600001368672,6.951999239390716,0.9539980965200812,446.7779981496278,1,1
57,object,22658.36534466,81.4240011095535,223.52899759425782,109.71200026688166,7.070000719977543,0.8040005923248827,422.5390002829954,1,1
58,object,22658.389795286,33.83000148460269,96.88199861557223,32.482999813510105,2.3130014596972615,0.23299799067899585,165.74099936406128,1,1
59,object,22658.413967784,76.92700091865845,143.65799870574847,42.73699960322119,3.340002876939252,0.7019989425316453,267.364001047099,1,1
60,object,22658.44011366,108.86100062634796,251.1669990781229,101.83199992752634,7.050999556668103,0.900003215065226,469.8110024037305,1,1
61,object,22658.463748057,85.31899948138744,283.8319996953942,103.70599920861423,6.915000994922593,0.8679999154992402,480.6399992958177,1,1
62,object,22658.487535149,86.50499876239337,306.66400198242627,184.83099847799167,9.228999260812998,1.038999471347779,588.2679979549721,1,1
63,object,22658.510905427,63.40400068438612,231.59500051406212,79.87099888850935,5.2200011850800365,0.6469999789260328,380.73700125096366,1,1
64,object,22658.535700513,58.22599996463396,169.77600171230733,39.80899782618508,3.4710028558038175,0.4799985617864877,271.7620009207167,1,1
65,object,22658.561378623,58.486002671997994,159.8210001247935,50.58199894847348,3.453998942859471,0.4339999577496201,272.77700064587407,1,1
66,object,22658.585788569,77.5540029280819,253.11299759778194,106.22400077409111,7.1690010372549295,0.857999111758545,444.9180014489684,1,1
67,object,22658.608954483,128.0350006709341,248.18499878165312,101.55500058317557,6.674999895039946,0.8410024747718126,485.29100240557455,1,1
68,object,22658.633899215,90.89099694392644,260.56500064441934,104.1409996105358,6.838003173470497,1.0179974196944386,463.4529977920465,1,1
69,object,22658.659307753,60.71199823054485,145.1700009056367,44.76599860936403,3.4900003811344504,0.5940019036643207,254.73200003034435,1,1
70,object,22658.682054435,75.9799986553844,151.04300109669566,53.59699935070239,3.5439989005681127,0.40600207285024226,284.5700000762008,1,1
71,object,22658.706599203,76.16799848619848,283.2080026564654,159.68899970175698,7.490998541470617,0.9499999578110874,527.5059993437026,1,1
72,object,22658.731074614,126.25900126295164,328.01500128698535,154.58799680345692,8.891001925803721,1.176998921437189,618.9300002006348,1,1
73,object,22658.75383598,72.60400161612779,267.78599931276403,101.6610003716778,6.150999979581684,1.7120000848080963,449.9140013649594,1,1
74,object,22658.777125349,84.7650007926859,239.65099899214692,95.37500227452256,6.529000529553741,0.8429997251369059,427.163002314046,1,1
75,object,22658.800291045,59.84699964756146,139.76499758427963,33.97100226720795,2.4849978217389435,0.22600215743295848,236.29399947822094,1,1
76,object,22658.854911198,154.6849998703692,7.397000445052981,4.550998710328713,16.586000128882006,1.6410012904088944,184.8600004450418,1,0
77,object,22658.89932222,64.04300074791536,4.3339969124644995,2.229000529041514,8.304999937536195,0.9979994501918554,79.90899757714942,1,0
78,object,22658.94423403,15.980000171111897,1.2979980965610594,0.6869995559100062,2.239001332782209,0.2980013960041106,20.50200055236928,1,0
79,object,22658.989448568,90.32999878400005,5.046000296715647,2.730001142481342,11.60699684987776,1.0559997463133186,110.76899681938812,1,0
80,object,22659.034410451,102.35299851046875,5.00200258102268,4.026998794870451,10.515999747440219,0.7259986887220293,122.62399832252413,1,0
81,object,22659.079386708,77.15399988228455,3.8580001273658127,1.9910003175027668,10.03400029730983,0.6129994289949536,93.65000005345792,1,0
82,object,22659.124546433,89.64700100477785,4.822999471798539,2.806002157740295,12.142998457420617,1.1060001270379871,110.52500121877529,1,0
83,object,22659.169225254,47.2129977424629,3.3700016501825303,2.057997335214168,6.740003300365061,0.8409988367930055,60.22199886501767,1,0
84,object,22659.214220375,52.616000175476074,2.6909983716905117,1.3230019249022007,6.4829982875380665,0.5539986887015402,63.66699744830839,1,0
85,object,22659.259478507,116.37699935818091,4.771001840708777,3.315999492770061,12.124000932089984,1.2279997463338077,137.81600137008354,1,0
86,object,22659.283442278,84.96800001012161,246.9569990353193,101.76800060435198,6.9970010372344404,0.829000782687217,441.51900146971457,1,1
87,object,22659.307027047,83.78599886782467,257.8470011940226,180.56099725072272,9.036000847117975,1.0369985830038786,532.2669967426918,1,1
88,object,22659.330490978,43.70099850348197,102.42799908155575,31.943000067258254,2.143002348020673,0.3449968062341213,180.55999680655077,1,1
89,object,22659.355185233,38.09400004683994,117.14799984474666,36.756002373294905,2.8600006771739572,0.35099947126582265,195.2090024133213,1,1
90,object,22659.381066507,65.00599920400418,234.7980007471051,108.05299825733528,9.150000551017001,0.9089999366551638,417.91599869611673,1,1
91,object,22659.405835181,126.70899741351604,386.82300146319903,179.82599820243195,9.65300205280073,1.1449992598500103,704.1559983917978,1,1
92,object,22659.432430231,165.10400018887594,532.748999830801,169.27999968174845,11.199997970834374,1.3749995559919626,879.7079972282518,1,1
93,object,22659.456404438,48.02700277650729,119.33799760299735,33.3419993694406,2.478001988492906,0.31499803299084306,203.49999977042899,1,1
94,object,22659.479943686,45.16099943430163,132.5939992966596,36.543999158311635,2.6170018827542663,0.3799978003371507,217.29599757236429,1,1
95,object,22659.504301314,56.17400165647268,146.66700008092448,55.66099935094826,3.969998942920938,0.4900030035059899,262.96200303477235,1,1
96,object,22659.528376069,86.52299948153086,238.6759988439735,100.5850026558619,6.791997293476015,0.8750030247028917,433.45100129954517,1,1
97,object,22659.551704031,83.72699812753126,260.8320028230082,105.69999722065404,6.764999852748588,0.8640017767902464,457.88799980073236,1,1
98,object,22659.574427896,141.69899804983288,352.4269995978102,184.6530030888971,7.4499985203146935,0.9239993232768029,687.1529985801317,1,1
99,object,22659.597485362,44.272001105127856,111.54999810969457,31.621002563042566,2.3840002540964633,0.22499807528220117,190.05200010724366,1,1
100,object,22659.64941637,90.43799946084619,4.975998308509588,3.0660012271255255,11.689000530168414,1.309999788645655,111.47899931529537,1,0
101,object,22659.69445338,96.09699918655679,6.079997547203675,3.3610012906137854,14.627999917138368,1.2849995982833207,121.45099753979594,1,0
102,object,22659.739209413,46.04099740390666,1.9610015442594886,1.5840014384593815,5.400997906690463,0.4120010999031365,55.39899939321913,1,0
103,object,22659.772236687,83.03199865622446,255.00300034764223,103.79000013926998,6.7159999161958694,0.8749993867240846,449.4159984460566,1,1
104,object,22659.797224138,87.20299956621602,240.53900051512755,102.07000013906509,6.811998900957406,0.8140013960655779,437.43800051743165,1,1
105,object,22659.821754543,87.49199696467258,267.8780001588166,121.24000204494223,7.017999450908974,0.9350005711894482,484.5629991905298,1,1
106,object,22659.845999923,61.32500129751861,153.5459996375721,61.05599823058583,4.265999450581148,0.4070025170221925,280.6000011332799,1,1
107,object,22659.869881401,48.819001676747575,134.78699838742614,46.29800241673365,2.800999936880544,0.4079993232153356,233.11300174100325,1,1
108,object,22659.894696583,73.60499876085669,254.09800218767487,133.8580004812684,7.5360003393143415,0.9309987945016474,470.02800056361593,1,1
109,object,22659.919441794,86.42299872008152,236.61199884372763,95.38100130157545,6.761998520232737,0.7519993232563138,425.92999670887366,1,1
110,object,22659.943649675,91.83899965137243,415.88600288378075,185.76199727249332,11.310999980196357,1.35800291900523,706.1560027068481,1,1
111,object,22659.967348237,77.58599895169027,220.49800099921413,94.32399747311138,6.5829990489874035,0.8070019248407334,399.7979983978439,1,1
112,object,22659.991174504,49.91300011170097,115.67500041564927,33.39399700053036,2.8570029826369137,0.32000025385059416,202.1590007643681,1,1
113,object,22660.016232624,74.50799967045896,189.2239997687284,61.93400258780457,4.318000719649717,0.5509973561856896,330.5350001028273,1,1
114,object,22660.043215965,92.52399831893854,275.5560017249081,106.09899982227944,7.374997949227691,2.1180021576583385,483.67199997301213,1,1
115,object,22660.068151587,93.0520000110846,268.05600282386877,103.75899728387594,6.833000952610746,0.8269998943433166,472.5270009657834,1,1
116,object,22660.094558771,84.36300049652345,229.63999799685553,109.52400043606758,6.851001671748236,0.8600000001024455,431.23800060129724,1,1
117,object,22660.122294416,44.02099875733256,105.71600068942644,32.085001294035465,2.477998350514099,0.32000025385059416,184.61999934515916,1,1
118,object,22660.147573201,33.06500002508983,97.20999878481962,36.74199979286641,2.6000016077887267,0.3169989213347435,169.93399913189933,1,1
119,object,22660.173922293,59.42599818808958,191.57499991706572,43.70600072434172,3.573000867618248,0.5319998308550566,298.81199952797033,1,1
120,object,22660.201105894,54.15299892774783,136.6159995086491,44.619002437684685,3.4469994716346264,0.3979985194746405,239.2329988651909,1,1
121,object,22660.229075828,87.70800195634365,247.46799681452103,102.26900121779181,7.122001989046112,0.8939969120547175,445.4609988897573,1,1
122,object,22660.256495982,36.06199970818125,97.69000098458491,32.46999767725356,2.368000423302874,0.22300082491710782,168.8129996182397,1,1
123,object,22660.284929921,52.63999992166646,153.97199967992492,48.988000344252214,3.845001629088074,0.4159992386121303,259.8610008135438,1,1
124,object,22660.31179943,71.85600043158047,245.1899999869056,96.66400001151487,6.111997208790854,0.8180031727533787,420.6400008115452,1,1
125,object,22660.338176068,96.07000174582936,273.3369983616285,147.9840029787738,10.60299837263301,1.1570009519346058,529.1510024107993,1,1
126,object,22660.364532546,85.47800098313019,244.38200125587173,101.53699986403808,6.907997885718942,0.824002199806273,439.1290021885652,1,1
127,object,22660.392208181,91.3559997570701,243.5040005366318,73.70199818979017,6.5780004661064595,1.200998667627573,416.3409976172261,1,1
128,object,22660.418865895,37.6130010408815,120.70799857610837,39.81899862992577,2.6029993023257703,0.36000346881337464,201.10300101805478,1,1
129,object,22660.459505809,92.74699914385565,4.616998921846971,3.1240015232469887,12.49599881703034,1.1429983715061098,114.12699677748606,1,0
130,object,22660.504767577,117.81300054281019,5.445999704534188,3.3139986044261605,13.045002560829744,1.2519994925241917,140.87000090512447,1,0
131,object,22660.549282169,51.19900015415624,2.5080007617361844,1.4040015230420977,5.679998139385134,0.5870024324394763,61.37800301075913,1,0
132,object,22660.594571104,90.82299948204309,4.749999789055437,3.163000656059012,12.243999663041905,1.047999830916524,112.02799942111596,1,0
133,object,22660.639413948,85.5309990583919,4.517001798376441,3.1809977372176945,11.041000107070431,0.9800023690331727,105.25000107008964,1,0
134,object,22660.684369987,55.5990009161178,2.6050001906696707,1.8329992599319667,6.860998837510124,0.6070004019420594,67.50499960617162,1,0
135,object,22660.729442841,68.7829997332301,4.270001227268949,2.4760011001490057,9.138999303104356,0.9540017344988883,85.6220030982513,1,0
136,object,22660.774295715,54.994998208712786,2.5850022211670876,1.7749989638105035,7.422000635415316,0.5410001904238015,67.3180002195295,1,0
137,object,22660.785573531,46.598997869296,152.69400319084525,62.50099977478385,4.672998329624534,0.3080021997448057,266.77500136429444,1,1
138,object,22660.815979143,97.63399793882854,184.39700215822086,58.170000556856394,4.091998562216759,0.4889989213552326,344.7819981374778,1,1
139,object,22660.846105207,89.79699850897305,251.730001764372,103.8369991874788,7.25199788575992,0.7689995982218534,453.3849969448056,1,1
140,object,22660.875833953,90.88699880521744,276.0240022325888,139.45399768999778,10.32900036079809,1.047999830916524,517.7419989195187,1,1
141,object,22660.906162383,123.02800314500928,391.0369996447116,170.13099932228215,12.657998013310134,1.529002474853769,698.383002600167,1,1
142,object,22660.931520975,123.38000306044705,229.0559968969319,43.62500112620182,3.6860001273453236,0.3950008249375969,400.1420020358637,1,1
143,object,22660.956936768,44.440999772632495,134.636000439059,36.07100006774999,2.5719964469317347,0.3320019459351897,218.0519986723084,1,1
144,object,22660.983105406,68.27799734310247,182.5600011216011,67.93699867557734,4.168003215454519,0.5369984137360007,323.4799987694714,1,1
145,object,22661.013395121,92.45500041288324,263.7759971548803,106.11800098558888,6.567999662365764,1.3650023902300745,470.28200060594827,1,1
146,object,22661.039717933,98.15900193643756,272.0649972616229,100.11999984271824,6.822003342676908,0.7779999577905983,477.94400234124623,1,1
147,object,22661.064118438,68.24999945820309,126.33900041691959,35.38699820637703,3.0960000003688037,0.29300281312316656,233.36500089499168,1,1
148,object,22661.08990596,40.899998566601425,155.09299919358455,50.713002565316856,3.315999492770061,0.41399835026822984,250.43599816854112,1,1
149,object,22661.115740931,75.80199962831102,263.3069998410065,103.8430018525105,6.833997758803889,0.8200004231184721,450.60599950375035,1,1
150,object,22661.14064016,75.81799945910461,210.20100030000322,103.98399899713695,6.245001713978127,0.724001438356936,396.97200190857984,1,1
151,object,22661.168623458,79.66100019984879,232.252998102922,121.86300227767788,7.205999281723052,0.8969982445705682,441.8799981067423,1,1
152,object,22661.193506305,41.08500070287846,125.86999946506694,57.630997616797686,2.915003278758377,0.2579981810413301,227.7589992445428,1,1
153,object,22661.222270452,56.84400093741715,148.29499923507683,52.00400119065307,3.707998985191807,0.486001226818189,261.33700157515705,1,1
154,object,22661.247826929,94.38000051886775,243.8609990349505,110.54499918827787,6.8879999162163585,0.8160022844094783,456.49000094272196,1,1
155,object,22661.272890479,78.58400203986093,243.04899852722883,103.49700096412562,6.852998922113329,1.0309995559509844,433.0140000092797,1,1
156,object,22661.297869384,60.94699710956775,195.71899974835105,74.69300180673599,5.235000571701676,0.6349982868414372,337.2289975231979,1,1
157,object,22661.322158307,72.87499829544686,161.94899944821373,42.43800140102394,3.3100004657171667,0.4889989213552326,281.0609985317569,1,1
158,object,22661.374505263,96.6260013228748,4.751000233227387,3.1419986044056714,12.645999959204346,1.139000232797116,118.30400035250932,1,0
159,object,22661.419492094,100.74400051962584,5.420999514171854,3.1420022423844784,13.348999345907941,1.219999830937013,123.87600145302713,1,0
160,object,22661.464327428,61.30900146672502,2.8530012059491128,2.1409978216979653,6.493999535450712,1.0790026863105595,73.87600271613337,1,0
161,object,22661.504710567,58.21300146635622,155.35300190094858,57.09699689759873,4.23700112150982,0.49200025387108326,275.39200164028443,1,1
162,object,22661.531932822,90.47300045494922,215.25099873542786,90.55300324689597,5.676996806869283,0.8180031727533787,402.7720024168957,1,1
163,object,22661.559064992,91.05699791689403,244.0940006636083,101.23899846803397,7.298000127775595,0.9260002116207033,444.6139973879326,1,1
164,object,22661.586434079,48.972000513458624,106.76199963199906,33.92999860807322,2.9700022423639894,0.2890010364353657,192.92300203233026,1,1
165,object,22661.612272436,51.30700083100237,119.21300028916448,34.93599797366187,2.902001142501831,0.30099909054115415,208.6589993268717,1,1
166,object,22661.638217638,47.27499981527217,125.86199954967014,41.564002458471805,3.2089992600958794,0.40599843487143517,218.31599951838143,1,1
167,object,22661.664416642,80.93599899439141,240.21900026127696,101.29099973710254,6.537000444950536,0.7960006769280881,429.77900011464953,1,1
168,object,22661.691460002,79.42400043248199,271.09700022265315,122.46899859746918,7.5260031735524535,0.8520000847056508,481.3680025108624,1,1
169,object,22661.719950494,87.72599903750233,156.43600272596814,80.73899880400859,4.78899892186746,0.44700209400616586,330.1370015833527,1,1
170,object,22661.745407016,60.482001572381705,142.6759990863502,43.279000237816945,3.5510020097717643,0.4029971023555845,250.3910000086762,1,1
171,object,22661.771528848,129.028001538245,289.30599728482775,123.8510012626648,8.262999472208321,0.910000380827114,551.357999938773,1,1
172,object,22661.796939543,104.58399992785417,255.37799956509843,103.47499846830033,6.614001904381439,0.9139985195361078,470.9649983851705,1,1
173,object,22661.823569949,81.84599937521853,235.76500097988173,101.25400149263442,8.318998879985884,0.8850001904647797,428.06900091818534,1,1
174,object,22661.849687609,51.73799945623614,112.5330018112436,33.955999242607504,2.659999154275283,0.5559995770454407,201.44299924140796,1,1
175,object,22661.874451482,41.111001337412745,101.41600068891421,31.77499820594676,2.3329994291998446,0.32800016924738884,176.96299983072095,1,1
176,object,22661.900999362,104.84300219104625,238.3799983363133,99.61000250768848,6.905000191181898,0.871998054208234,450.61000128043815,1,1
177,object,22661.926460001,82.86299998871982,243.90399994445033,102.95200263499282,6.700996891595423,0.9140021575149149,437.3340016172733,1,1
178,object,22661.951581519,76.10800093971193,224.07199867302552,93.41900295112282,6.041998858563602,0.8210008672904223,400.4620022897143,1,1
179,object,22661.976425732,79.47999984025955,225.96100097871386,96.01700003258884,6.508998922072351,0.8560018613934517,408.82300163502805,1,1
180,object,22662.000961186,75.73200127808377,151.28199811442755,34.36399856582284,2.9080001695547253,0.33800097298808396,264.623999100877,1,1
181,object,22662.026732293,83.2839978102129,207.8140023513697,79.53000022098422,5.115998646942899,0.8960014383774251,376.64000046788715,1,1
182,object,22662.052195485,75.39199941675179,230.4759982507676,100.67000039271079,6.690999725833535,0.8570023055654019,414.0860000916291,1,1
183,object,22662.077520304,89.76699973572977,245.1330001349561,94.06200115336105,6.70000008540228,0.7999988156370819,436.4619999250863,1,1
184,object,22662.1027547,86.35399717604741,266.78100039134733,96.89500075182877,6.613001460209489,0.790998456068337,457.43399823550135,1,1
185,object,22662.1280368,55.655000323895365,166.35099746054038,56.21500167762861,4.261000867700204,0.28800059226341546,282.770000922028,1,1
186,object,22662.15422637,86.72699914313853,176.73800175543875,73.10599903576076,6.517002475447953,1.100997906178236,344.1890003159642,1,1
187,object,22662.180039046,84.45399726042524,247.01800066395663,102.43799988529645,7.049002306303009,0.8409988367930055,441.79999895277433,1,1
188,object,22662.206396531,84.18099969276227,238.428998272866,101.05700130225159,7.09699816070497,1.0800031304825097,431.84400055906735,1,1
189,object,22662.234659165,39.52600309276022,119.96799730695784,46.074001147644594,3.6040000850334764,0.3839995770249516,209.55600120942108,1,1
190,object,22662.260279786,33.58899994054809,93.78999675391242,32.03800224582665,2.0099978428333998,0.21600135369226336,161.64299813681282,1,1
191,object,22662.286970602,103.53800098528154,287.3900011763908,53.154999477555975,7.872000423958525,0.5389993020799011,452.49400136526674,1,1
192,object,22662.314051839,91.5099990379531,247.98300000838935,104.3720003508497,7.532002200605348,0.9020004654303193,452.2990020632278,1,1
193,object,22662.338821379,79.1790007497184,252.27200239896774,101.30999726243317,7.1450012910645455,0.8819988579489291,440.7880005601328,1,1
194,object,22662.365632169,45.729000703431666,145.74300075764768,60.755999584216624,3.9869992178864777,0.46499917516484857,256.6799994383473,1,1
195,object,22662.39092204,44.39200347405858,133.95599671639502,36.409001040738076,2.520999260013923,0.3410023055039346,217.61900279670954,1,1
196,object,22662.417636446,70.05899897194467,191.63800243404694,76.11299952259287,5.4919983085710555,0.6299997039604932,343.93199894111603,1,1
197,object,22662.44442586,101.50599700864404,271.83000202057883,108.60000111279078,6.796999514335766,0.8289971447084099,489.56199680105783,1,1
198,object,22662.468872163,80.22999827517197,277.8250018309336,103.06499825674109,6.415000825654715,0.8269998943433166,468.3619990828447,1,1
199,object,22662.495241192,94.77900312049314,256.4509995863773,103.07800039299764,7.443999493261799,0.9619980119168758,462.71400060504675,1,1
200,object,22662.520608767,55.82099765888415,140.1820009050425,43.10100121074356,4.580997483571991,0.9950017556548119,244.67999901389703,1,1
201,object,22662.546067481,32.08000271115452,92.26299880538136,31.599000067217276,2.140001015504822,0.4249995981808752,158.50700219743885,1,1
202,object,22662.572273266,90.12300142785534,248.59299810486846,101.40200174646452,7.415997970383614,0.824002199806273,448.3580014493782,1,1
203,object,22662.597487352,84.09200017922558,246.78000045241788,101.27299901796505,6.710000889142975,0.8610004442743957,439.7160009830259,1,1
204,object,22662.622928217,106.6229997377377,239.80200057849288,102.02600242337212,6.38699930277653,0.914998963708058,455.7530010060873,1,1
205,object,22662.649695531,33.8970021402929,100.19599721999839,35.34500137902796,2.805998519761488,0.3090026439167559,172.5530019029975,1,1
206,object,22662.674352853,46.07899973052554,116.29500295384787,39.05300036421977,2.7769965527113527,0.3630011633504182,204.56700076465495,1,1
207,object,22662.700551318,106.75299927243032,246.40799892949872,118.70399976032786,6.832000508438796,0.7950002327561378,479.4919987034518,1,1
208,object,22662.726333551,77.48899952275679,233.11300174100325,102.03700003330596,6.302998372120783,0.8989991329144686,419.84099880210124,1,1
209,object,22662.752585342,88.67599899531342,234.89399973186664,113.67299885023385,16.268000763375312,1.047999830916524,454.55899817170575,1,1
210,object,22662.777937999,45.103002776158974,128.55299792136066,34.88500078674406,3.0509982025250793,0.35600169212557375,211.94800137891434,1,1
211,object,22662.803094492,41.69500243733637,170.26199930114672,51.64100002730265,3.9919978007674217,0.543001078767702,268.13300064532086,1,1
212,object,22662.830307404,67.074997787131,199.685000552563,86.8640017870348,5.526999302674085,0.7359994924627244,359.8869989218656,1,1
213,object,22662.856295572,92.6590000744909,245.9069983160589,104.55799929331988,6.4400010160170496,0.8140013960655779,450.3780000959523,1,1
214,object,22662.884193475,111.29699851153418,329.7609982837457,99.70900282496586,6.621998181799427,0.7540002116002142,548.1429980136454,1,1
215,object,22662.910076216,37.46699803741649,105.14099994907156,37.5300005543977,4.2860010580625385,0.2759989001788199,184.6999984991271,1,1
216,object,22662.935406652,42.48299956088886,106.50500189512968,33.67599856574088,3.0049995984882116,0.3679997462313622,186.036999366479,1,1
